"OBJECTID","Code","Name"
"614.0","000619000635","Proud Lake Rec. Area - Blue Trail/Proud Lake Rec. Area - Red Trail"
"615.0","000621","Bewabic State Park - Foot Trail"
"616.0","000622","Proud Lake Rec. Area - Chief Pontiac Trail"
"617.0","000623","Proud Lake Rec. Area - Ecology Trail"
"618.0","000624","Proud Lake Rec. Area - Foot Trail"
"619.0","000625","Proud Lake Rec. Area - Foot Trail Shortcut"
"620.0","000626","Proud Lake Rec. Area - Horse Trail Loop 1"
"621.0","000627","Proud Lake Rec. Area - Horse Trail Loop 2"
"622.0","000628","Proud Lake Rec. Area - Horse Trail Loop 3"
"623.0","000629","Proud Lake Rec. Area - Horse Trail Loop 3 Shortcut"
"624.0","000630","Proud Lake Rec. Area - Horse Trail Loop 4"
"625.0","000631","Proud Lake Rec. Area - Marsh Trail"
"626.0","000632","Bewabic State Park - Island Trail"
"627.0","000633","Proud Lake Rec. Area - Moss Lake Trail"
"628.0","000634","Proud Lake Rec. Area - Pines Organizational Campground"
"629.0","000635","Proud Lake Rec. Area - Red Trail"
"630.0","000636","Raco to Strongs Trail"
"631.0","000637","Reid Lake Trail"
"632.0","000638","Rifle River Rec. Area - Hiking and Mountain Biking and Ski Trail"
"633.0","000639","Rifle River Rec. Area - Hiking and Mountain Biking Trail"
"634.0","000640","Rifle River Rec. Area - Hiking Trail"
"635.0","000641","Rifle River Rec. Area - Pintail Pond Trail"
"636.0","000642","Rogers City to Friedrick Rd."
"637.0","000643","Big Bear Lake Nature Pathway"
"638.0","000644","Roll Trail"
"639.0","000645","Rolling Hills Trail"
"640.0","000646","Sand Lakes Trail"
"641.0","000646000668","Sand Lakes Trail/Shore to Shore Trail"
"642.0","000648","Sanilac Petroglyphs State Park - Foot Trail"
"643.0","000649","Saugatuck Dunes State Park - Beach Trail"
"644.0","000650","Saugatuck Dunes State Park - Connecting V Trail"
"645.0","000651","Saugatuck Dunes State Park - Livingston Trail"
"646.0","000652","Saugatuck Dunes State Park - North Trail"
"647.0","000653","Saugatuck Dunes State Park - North Trail-Inner Loop"
"648.0","000654","Big Knob - Crow Lake Pathway"
"649.0","000655","Saugatuck Dunes State Park - North Trail-Outer Loop"
"650.0","000656","Saugatuck Dunes State Park - South Trail"
"651.0","000656000651","Saugatuck Dunes State Park - South Trail/Saugatuck Dunes State Park - Livingston Trail"
"652.0","000658","Seven Lakes State Park - Blue Overlook Trail"
"653.0","000659","Seven Lakes State Park - Dickinson Trail"
"654.0","000660","Seven Lakes State Park - Green Trail"
"655.0","000661","Seven Lakes State Park - Nature Trail"
"656.0","000662","Seven Lakes State Park - Red Trail"
"657.0","000662000660","Seven Lakes State Park - Red Trail/Seven Lakes State Park - Green Trail"
"658.0","000664","Seven Lakes State Park - Yellow Shortcut"
"659.0","000665","Big M Trail"
"660.0","000666","Sheep Ranch Pathway"
"661.0","000667","Shingle Mill Pathway"
"662.0","000668","Shore to Shore Trail"
"663.0","000669","Silver Creek Pathway"
"664.0","000670","Silver Lake State Park - Dune Access Stairway"
"665.0","000671","Silver Lake State Park - Exit-ORV Dune Area"
"666.0","000672","Silver Lake State Park - Foot Trail"
"667.0","000673","Silver Lake State Park - Lake Access Trail"
"668.0","000674","Sinkhole Pathway"
"669.0","000675","Sleeping Bear Dunes National Lakeshore - Alligator Hill"
"670.0","000676","Bill Nicholls Route"
"671.0","000677","Sleeping Bear Dunes National Lakeshore - Bay View"
"672.0","000678","Sleeping Bear Dunes National Lakeshore - Cottonwood"
"673.0","000679","Sleeping Bear Dunes National Lakeshore - Dunes Trail"
"674.0","000680","Sleeping Bear Dunes National Lakeshore - Duneside Accessible"
"675.0","000681","Sleeping Bear Dunes National Lakeshore - Empire Bluff"
"676.0","000682","Sleeping Bear Dunes National Lakeshore - Good Harbor"
"677.0","000683","Sleeping Bear Dunes National Lakeshore - North Manitou Island"
"678.0","000684","Sleeping Bear Dunes National Lakeshore - Old Indian"
"679.0","000685","Sleeping Bear Dunes National Lakeshore - Platte Plains"
"680.0","000686","Sleeping Bear Dunes National Lakeshore - Pyramid Point"
"681.0","000687","Black Mountain Recreation Area"
"682.0","000688","Sleeping Bear Dunes National Lakeshore - Shauger Hill"
"683.0","000689","Sleeping Bear Dunes National Lakeshore - Sleeping Bear Point"
"684.0","000690","Sleeping Bear Dunes National Lakeshore - South Manitou Island"
"685.0","000691","Sleeping Bear Dunes National Lakeshore - Valley View"
"686.0","000692","Sleeping Bear Dunes National Lakeshore - Windy Moraine"
"687.0","000693","Sleepy Hollow State Park - Black Trail"
"688.0","000693000703","Sleepy Hollow State Park - Black Trail/Sleepy Hollow State Park - Horse Trail"
"689.0","000693000704","Sleepy Hollow State Park - Black Trail/Sleepy Hollow State Park - Red Trail"
"690.0","000693000708","Sleepy Hollow State Park - Black Trail/Sleepy Hollow State Park - Yellow Trail"
"691.0","000697","Sleepy Hollow State Park - Foot Trail to Campground"
"692.0","000698","Albert E Sleeper State Park - Foot Trail"
"693.0","000699","Blind Sucker Pathway"
"694.0","000700","Sleepy Hollow State Park - Green Trail"
"695.0","000700000704","Sleepy Hollow State Park - Green Trail/Sleepy Hollow State Park - Red Trail"
"696.0","000700000708","Sleepy Hollow State Park - Green Trail/Sleepy Hollow State Park - Yellow Trail"
"697.0","000703","Sleepy Hollow State Park - Horse Trail"
"698.0","000704","Sleepy Hollow State Park - Red Trail"
"699.0","000704000703","Sleepy Hollow State Park - Red Trail/Sleepy Hollow State Park - Horse Trail"
"700.0","000704000708","Sleepy Hollow State Park - Red Trail/Sleepy Hollow State Park - Yellow Trail"
"701.0","000707","Sleepy Hollow State Park - Short Cut Trail"
"702.0","000708","Sleepy Hollow State Park - Yellow Trail"
"703.0","000709","Soo to Raco Trail"
"704.0","000710","Blue Bear Connector"
"705.0","000711","South Higgins Lake State Park - Foot Trail"
"706.0","000712","South Higgins Lake State Park - Loop A"
"707.0","000712000714000716","South Higgins Lake State Park - Loop A/South Higgins Lake State Park - Loop B/South Higgins Lake State Park - Loop C"
"708.0","000714","South Higgins Lake State Park - Loop B"
"709.0","000714000716","South Higgins Lake State Park - Loop B/South Higgins Lake State Park - Loop C"
"710.0","000716","South Higgins Lake State Park - Loop C"
"711.0","000717","South Higgins Lake State Park - Nature Trail"
"712.0","000718","Spring Brook Pathway"
"713.0","000719","Stateline to FFR 730"
"714.0","000720","Sterling State Park - Lake Shore Walkway"
"715.0","000721","Blue Bear Trail"
"716.0","000722","Sterling State Park - Marsh View Nature Trail"
"717.0","000723","Straits State Park - Foot Trail"
"718.0","000724","Switchback Ridge Pathway"
"719.0","000725","Tahquamenon Falls State Park - Foot Trail"
"720.0","000726","Tahquamenon Falls State Park - Giant Pines Loop Trail"
"721.0","000726000727","Tahquamenon Falls State Park - Giant Pines Loop Trail/Tahquamenon Falls State Park - Wilderness Loop Trail"
"722.0","000729","Tall Pines Trail"
"723.0","000730","Tawas Point State Park - Sandy Hook Trail"
"724.0","000731","The Meadows Trail"
"725.0","000732","Blueberry Trail"
"726.0","000733","Thompson's Harbor State Park - Loop 1"
"727.0","000733000735","Thompson''s Harbor State Park - Loop 1/Thompson''s Harbor State Park - Loop 2"
"728.0","000735","Thompson's Harbor State Park - Loop 2"
"729.0","000735000737","Thompson''s Harbor State Park - Loop 2/Thompson''s Harbor State Park - Loop 3"
"730.0","000737","Thompson's Harbor State Park - Loop 3"
"731.0","000738","Tisdale Triangle Pathway"
"732.0","000739","Tomahawk Spur"
"733.0","000740","Tomahawk to Kalkaska MCCCT"
"734.0","000741","Tomahawk to Red Bridge MCCCT"
"735.0","000742","Trapper's Cabin Trail"
"736.0","000743","Bodi Lake Pathway"
"737.0","000744","Traverse City State Park - Beach Trail"
"738.0","000745","Traverse City State Park - Pet Walk"
"739.0","000746","Traverse City State Park - Tart Trail"
"740.0","000747","Trout Lake Trail"
"741.0","000748","Twin Lakes State Park - B Loop Trail"
"742.0","000749000736","Twin Lakes State Park - Nature Trail/Twin Lakes State Park - A Loop Trail"
"743.0","000750","Twin Lakes State Park - Ravine Loop Trail"
"744.0","000751","Tyoga Historical Pathway"
"745.0","000752","Van Buren Trail"
"746.0","000753","Boise Route"
"747.0","000754","Van Riper State Park - Foot Trail"
"748.0","000755","Van Riper State Park - Miners Loop"
"749.0","000756","Van Riper State Park - Old Wagon Road Trail"
"750.0","000757","Van Riper State Park - River Trail"
"751.0","000758","Vasa Trail"
"752.0","000759","Wagner Falls State Park - Foot Trail"
"753.0","000760","Wah-Wah-Tas-See Pathway"
"754.0","000761","Wake Oren Trail"
"755.0","000762","Warner Creek Pathway"
"756.0","000762000481000370","Warner Creek Pathway/North Country Trail/Belle Isle Trail"
"757.0","000764","Bond Falls State Park - Foot Trail to Bond Falls"
"758.0","000765","Warren Dunes State Park - Beach Trail"
"759.0","000766","Warren Dunes State Park - Blue Jay Trail"
"760.0","000767","Warren Dunes State Park - Foot Trail"
"761.0","000768","Warren Dunes State Park - Golden Rod Trail"
"762.0","000769","Warren Dunes State Park - Mt Randal Trail"
"763.0","000770","Warren Dunes State Park - Nature Trail"
"764.0","000771","Warren Dunes State Park - Oak Ridge Trail"
"765.0","000772","Warren Dunes State Park - Red Squirrel Trail"
"766.0","000773","Warren Dunes State Park - Short Cut Trail"
"767.0","000774","Warren Dunes State Park - Whitetail Trail"
"768.0","000775","Bowman Lake Trail"
"769.0","000776","Warren Dunes State Park - Yellow Birch Trail"
"770.0","000777","Warren Woods State Park - Foot Trail"
"771.0","000778","Warren Woods State Park - Hiking Trail"
"772.0","000779","Waterloo Rec. Area - Black Horse Trail"
"773.0","000780","Waterloo Rec. Area - Black Trail"
"774.0","000781","Waterloo Rec. Area - Bog Trail"
"775.0","000782","Waterloo Rec. Area - Dry Marsh Trail"
"776.0","000783","Waterloo Rec. Area - Green Road Horse Trail"
"777.0","000784","Waterloo Rec. Area - Green Trail"
"778.0","000784000780","Waterloo Rec. Area - Green Trail/Waterloo Rec. Area - Black Trail"
"779.0","000786","Bridge to Bay Trail"
"780.0","000787","Waterloo Rec. Area - Hickory Hills Trail"
"781.0","000787000800","Waterloo Rec. Area - Hickory Hills Trail/Waterloo Rec. Area - Waterloo-Pinckney Trail"
"782.0","000789","Waterloo Rec. Area - Hiking and Mountain Biking Trail"
"783.0","000790","Waterloo Rec. Area - Horse and Foot and Bike Trail"
"784.0","000791","Waterloo Rec. Area - Horse Trail"
"785.0","000792","Waterloo Rec. Area - Lakeview Trail"
"786.0","000792000800","Waterloo Rec. Area - Lakeview Trail/Waterloo Rec. Area - Waterloo-Pinckney Trail"
"787.0","000794","Waterloo Rec. Area - Lowland Woods Trail"
"788.0","000795","Waterloo Rec. Area - Oak Woods Trail"
"789.0","000796","Waterloo Rec. Area - Old Field Trail"
"790.0","000797","Brighton Rec. Area - Horse Trail"
"791.0","000798","Waterloo Rec. Area - Red Trail"
"792.0","000799","Waterloo Rec. Area - Spring Pond Trail"
"793.0","000800","Waterloo Rec. Area - Waterloo-Pinckney Hiking Trail"
"794.0","000801","Waterloo Rec. Area - Woodland Nature Trail"
"795.0","000802","West Branch Pathway"
"796.0","000803","West Higgins-Stratford Trail"
"797.0","000804","White Deer Lake"
"798.0","000805","Wild Turkey Trail"
"799.0","000806","Wilderness State Park - Big StoneTrail"
"800.0","000807","Wilderness State Park - East Boundary Trail"
"801.0","000808","Albert E Sleeper State Park - Huron Trail"
"802.0","000809","Brighton Rec. Area - Murray Lake Trail"
"803.0","000810","Wilderness State Park - East Ridge Trail"
"804.0","000810000481","Wilderness State Park - East Ridge Trail/North Country Trail"
"805.0","000812","Wilderness State Park - Hemlock Trail"
"806.0","000813","Wilderness State Park - Lake Access Trail"
"807.0","000814","Wilderness State Park - Nebo Trail"
"808.0","000816","Wilderness State Park - Pondside Trail"
"809.0","000817","Wilderness State Park - Red Pine Trail"
"810.0","000818","Wilderness State Park - South Boundary Trail"
"811.0","000819","Brighton Rec. Area - Penosha Trail"
"812.0","000820","Wilderness State Park - Sturgeon Bay Trail"
"813.0","000821","Wilderness State Park - Swamp Line Trail"
"814.0","000822","Wilderness State Park - Wilderness Park Scenic Drive"
"815.0","000823","Wildwood Hills Pathway"
"816.0","000824","William Field Memorial Hart-Montague State Park Trail"
"817.0","000825","William Mitchell State Park - Heritage Nature Trail"
"818.0","000826","Yankee Springs Rec. Area - Bike Trail"
"819.0","000827","Yankee Springs Rec. Area - Chief Noonday Trail"
"820.0","000827000481","Yankee Springs Rec. Area - Chief Noonday Trail/North Country Trail"
"821.0","000829","Yankee Springs Rec. Area - Deep Lake Trail"
"822.0","000830000841","Brighton Rec. Area - Red Trail/Brighton Rec. Area - Torn Shirt Trail"
"823.0","000831","Yankee Springs Rec. Area - Gun Lake Trail"
"824.0","000832","Yankee Springs Rec. Area - Horse Trail"
"825.0","000832000481","Yankee Springs Rec. Area - Horse Trail/North Country Trail"
"826.0","000834","Yankee Springs Rec. Area - Long Lake Trail"
"827.0","000837000834","Yankee Springs Rec. Area - Sassafras Nature Trail/Yankee Springs Rec. Area - Long Lake Trail"
"828.0","000837","Yankee Springs Rec. Area - Sassafras Nature Trail"
"829.0","000838","Yankee Springs Rec. Area - Ski Trail"
"830.0","000838000827000481","Yankee Springs Rec. Area - Ski Trail/Yankee Springs Rec. Area - Chief Noonday Trail/North Country Trail"
"831.0","000838000840","Yankee Springs Rec. Area - Ski Trail/Yankee Springs Rec. Area - Hall Lake Trail"
"832.0","000841","Brighton Rec. Area - Torn Shirt Trail"
"833.0","000838000840000842","Yankee Springs Rec. Area - Ski Trail/Yankee Springs Rec. Area - Hall Lake Trail/Yankee Springs Rec. Area - Graves Hill Trail"
"834.0","000838000834000842","Yankee Springs Rec. Area - Ski Trail/Yankee Springs Rec. Area - Long Lake Trail/Yankee Springs Rec. Area - Graves Hill Trail"
"835.0","000838000834000481","Yankee Springs Rec. Area - Ski Trail/Yankee Springs Rec. Area - Long Lake Trail/North Country Trail"
"836.0","000845","Young State Park - Deer Flats Nature Trail"
"837.0","000846","Young State Park - Short Cut Trail"
"838.0","000847","Young State Park - Ski Trail"
"839.0","000848","Young State Park - White Birch Nature Trail"
"840.0","000849000844","Brighton Rec. Area - Yellow Trail/Brighton Rec. Area - Kahchin Hiking Trail"
"841.0","000850","Burt Lake State Park - Foot Trail"
"842.0","000851","Buttles Road Pathway"
"843.0","000852","Cadillac Pathway"
"844.0","000853","Canada Lakes Pathway"
"845.0","000854","Cedar River Pathway"
"846.0","000855","Albert E Sleeper State Park - Mile Circle Trail"
"847.0","000856","Chandler Hills Trail"
"848.0","000857","Charles Mears State Park - Old Baldy Trail"
"849.0","000858","Charles Mears State Park - Ridge Trail"
"850.0","000858000857","Charles Mears State Park - Ridge Trail/Charles Mears State Park - Old Baldy Trail"
"851.0","000860","Chatham to Little Lake Trail"
"852.0","000861","Cheboygan State Park - Black Trail"
"853.0","000862","Cheboygan State Park - Blue Trail"
"854.0","000863","Cheboygan State Park - Green Trail"
"855.0","000864","Cheboygan State Park - Red Trail"
"856.0","000865","Cheboygan State Park - Yellow Trail"
"857.0","000866","Albert E Sleeper State Park - Old Dunes Nature Trail"
"858.0","000867","Chippewa Hills Pathway"
"859.0","000868","Clear Lake - Jackson Lake Pathway"
"860.0","000869","Clear Lake State Park - Canada Creek Nature Trail"
"861.0","000870","Clowry-Nestoria Trail"
"862.0","000871","Coalwood Trail"
"863.0","000872","Corsair Trail"
"864.0","000873","Craig Lake State Park - Clair Lake Trail"
"865.0","000859000874","Craig Lake State Park - Craig Lake Portage/Craig Lake State Park - Clair Lake Portage"
"866.0","000859000875","Craig Lake State Park - Craig Lake Portage/Craig Lake State Park - Crooked Lake Portage"
"867.0","000876","Craig Lake State Park - Craig Lake Trail"
"868.0","000877","Algonac State Park - Blazing Star Prairie Trail"
"869.0","000878","Craig Lake State Park - Crooked Lake Campsite Trail"
"870.0","000879","Craig Lake State Park - Sandy Beach Campsites Trail"
"871.0","000880","Craig Lake State Park - Teddy Lake Trail"
"872.0","000881","Cranberry Trail"
"873.0","000882","Days River Pathway"
"874.0","000883","Duck Lake State Park - Foot Trail"
"875.0","000884","Eagle Trail"
"876.0","000885","Escanaba to Hermansville State Trail"
"877.0","000886","Father Marquette Nat. Monument - Foot Trail"
"878.0","000887","Fayette Historic State Park - Fayette Trail"
"879.0","001030","Bike Trail"
"880.0","001166","Freda Grade Route"
"881.0","001167","Hancock to Calumet Route"
"882.0","001174","Iron River-Marenisco Route"
"883.0","001192","Republic-Champion Route"
"884.0","001196","Stateline Route"
"885.0","001201","20 Rd. to Grand Traverse County MCCCT"
"886.0","001202","Ambrose Lake to Ogemaw Hills Trail"
"887.0","001203","Ambrose Lake to Rose City Trail"
"888.0","001204","Ambrose Lake Trail"
"889.0","001205","Atlanta to Hunt Creek MCCCT"
"890.0","001206","Atlanta Trail"
"891.0","001207","Atlanta Trail MCCCT"
"892.0","001208","Beaver Creek Trail MCCCT"
"893.0","001209","Big O Motorcycle Trail"
"894.0","001210","Geels to Roscommon Route MCCCT"
"895.0","001211","Geels Trail"
"896.0","001212","Geels Trail MCCCT"
"897.0","001213","Gladwin Trail"
"898.0","001214","Grand Traverse County to Supply Rd MCCCT"
"899.0","001216","Grand Traverse Motorcycle Trail"
"900.0","001217","Grand Traverse Route"
"901.0","001218","Grand Traverse to Leetsville MCCCT"
"902.0","001219","Hunt Creek Motorcycle Trail"
"903.0","001220","Kalkaska Trail"
"904.0","001221","Leetsville to Kalkaska MCCCT"
"905.0","001222","Leetsville Trail"
"906.0","001223","Lincoln Hills Motorcycle Trail"
"907.0","001224","Lincoln Hills Route"
"908.0","001225","Little Manistee Motorcycle Trail"
"909.0","001226","Little O Trail"
"910.0","001227","M-20 to Big O MCCCT"
"911.0","001228","M-30 North Gladwin MCCCT"
"912.0","001229","M-30 to St. Helen #3 MCCCT"
"913.0","001230","M-55 to 20 Rd. MCCCT"
"914.0","001231","M-55 to State Rd. MCCCT"
"915.0","001232","MCCCT Trail to US-131"
"916.0","001233","Mio to Meadows MCCCT"
"917.0","001234","Mio Trail"
"918.0","001235","Miss-Kal Route"
"919.0","001236","North Missaukee & MCCCT Trail"
"920.0","001237","North Missaukee Motorcycle Trail"
"921.0","001238","North Missaukee Trail"
"922.0","001239","Ogemaw Hills to St Helen Connector"
"923.0","001240","Ogemaw Hills Trail"
"924.0","001241","Red Bridge to Atlanta MCCCT"
"925.0","001242","Rose City Trail"
"926.0","001244","St. Helen East Trail"
"927.0","001245","St. Helen North Route"
"928.0","001246","St. Helen Route"
"929.0","001247","St. Helen to Geels Trail & MCCCT"
"930.0","001248","St. Helen Trail"
"931.0","001253","US-131 to North Missaukee Trail"
"932.0","001254","West Higgins Trail"
"933.0","001255","White Cloud Loop"
"934.0","001257","Alcona ORV Trail"
"935.0","001261","Atlanta Route"
"936.0","001265","Baraga Plains Trail"
"937.0","001266","Bass Lake Motorcycle Trail"
"938.0","001267","Bay City Lake Trail"
"939.0","001269","Bergland to Sidnaw Route"
"940.0","001270","Big Bear Trail"
"941.0","001273","Birch Hill Motorcycle Trail"
"942.0","001274","Black Lake Route"
"943.0","001275","Black Lake Trail"
"944.0","001277","Brevort-Trout Lake Motorcycle Trail"
"945.0","001278","Bull Gap Trail"
"946.0","001279","Bummers Roost Trail"
"947.0","001280","Cedar Creek Trail"
"948.0","001281","Cranberry Lake Trail"
"949.0","001282","Crapo Creek Trail"
"950.0","001283","Danaher Plains Trail"
"951.0","001284","Denton Creek Route"
"952.0","001285","Denton Creek to St. Helen Connector Route"
"953.0","001286","Denton Creek Trail"
"954.0","001287","Devils Lake Route"
"955.0","001288","Drummond Island Route"
"956.0","001289","Drummond Island Trail"
"957.0","001290","Escanaba-Hermansville Grade"
"958.0","001291","Evart Motorcycle Trail"
"959.0","001292","Foreman Lake Motorcycle Trail"
"960.0","001293","Forest Islands Route"
"961.0","001294","Forest Islands Trail"
"962.0","001296","Frederic Route"
"963.0","001297","Frederic Trail"
"964.0","001298","Geels to Roscommon Route"
"965.0","001302","Gladwin Route"
"966.0","001310","Holton Loop Motorcycle Trail"
"967.0","001311","Horseshoe Lake Motorcycle Trail"
"968.0","001313","Huron Trail"
"969.0","001314","Huron-Sand Lake Spur"
"970.0","001315","Indian Gardens ORV Route"
"971.0","001316","Indian River Route"
"972.0","001318","Ishpeming to Republic Route"
"973.0","001319","Kalkaska Route"
"974.0","001322","Kinross Motorcycle Trail"
"975.0","001325","Leota Trail"
"976.0","001329","Little Manistee Route"
"977.0","001331","Long Lake Motorcycle Trail"
"978.0","001337","Marquette-Manistique Route"
"979.0","001338","Marquette-Manistique Trail"
"980.0","001341","Mio Route"
"981.0","001344","Missaukee Junction Trail"
"982.0","001346","Moss Lake Motorcycle Trail"
"983.0","001347","Newberry-Rexton Motorcycle Trail"
"984.0","001348","North Branch Route"
"985.0","001351","North Missaukee Route"
"986.0","001353","Norway Trail"
"987.0","001354","Ogemaw Hills Route"
"988.0","001356","Ogemaw Hills to St. Helen Trail"
"989.0","001358","Old State House Route"
"990.0","001359","Old State House Trail"
"991.0","001360","Ottawa East Connector"
"992.0","001361","Pine Ridge Trail"
"993.0","001362","Pioneer Trail"
"994.0","001363","Porterfield Lake Motorcycle Trail"
"995.0","001364","Red Bridge Route"
"996.0","001366","Red Bridge Trail"
"997.0","001369","Sandtown Motorcycle Trail"
"998.0","001370","Silver Creek Trail"
"999.0","001371","Silver Lake ORV Area"
"1000.0","001372","St. Helen East Route"
"1001.0","001378","St. Helen West Route"
"1002.0","001379","St. Helen West Trail"
"1003.0","001382","Tin Cup Spring Motorcycle Trail"
"1004.0","001383","Tin Cup Spring Route"
"1005.0","001384","Tomahawk Motorcycle Trail B Loop"
"1006.0","001385","Tomahawk Motorcycle Trail C Loop"
"1007.0","001388","Tomahawk Trail A Loop"
"1008.0","001389","Two-Heart Trail"
"1009.0","001481","The Meadows Trail-Rose City Trail Connector"
"1010.0","001628","Ludington State Park - River Loop"
"1011.0","001788","Hiawatha Water Trail"
"1012.0","000364000361","Island Lake Rec. Area - YellowTrail/Island Lake Rec. Area - Blue Trail"
"1013.0","000370","Belle Isle Trail"
"1014.0","000392","Leelanau State Park - Orange Trail"
"1015.0","000409","Ludington State Park - Jack Pine Loop"
"1016.0","000419","Ludington State Park - Maroon"
"1017.0","000482","North Country Trail Temp Connector"
"1018.0","000535","Pictured Rocks National Lakeshore - Big Beaver"
"1019.0","000545","Pinckney Rec. Area - Gorman Trail"
"1020.0","000494","Pinckney Rec. Area - Island Lake Trail"
"1021.0","000580","Porcupine Mountains State Park - Deer Run Trail"
"1022.0","000591","Porcupine Mountains State Park - Silver Trail"
"1023.0","000727","Tahquamenon Falls State Park - Wilderness Loop Trail"
"1024.0","000749","Twin Lakes State Park - Nature Trail"
"1025.0","000736","Twin Lakes State Park - A Loop Trail"
"1026.0","000830","Brighton Rec. Area - Red Trail"
"1027.0","000840","Yankee Springs Rec. Area - Hall Lake Trail"
"1028.0","000842","Yankee Springs Rec. Area - Graves Hill Trail"
"1029.0","000844","Brighton Rec. Area - Kahchin Hiking Trail"
"1030.0","000849","Brighton Rec. Area - Yellow Trail"
"1031.0","000874","Craig Lake State Park - Clair Lake Portage"
"1032.0","000859","Craig Lake State Park - Craig Lake Portage"
"1033.0","000875","Craig Lake State Park - Crooked Lake Portage"
"1034.0","000267","Felch Grade Route"
"1035.0","000268","AAA Trail"
"1036.0","000274","Al Quaal Loop"
"1037.0","000293","Amasa Trail"
"1038.0","000297","Angry Bear"
"1039.0","000314","Anti-Jedi"
"1040.0","000315","Bareback"
"1041.0","000335","Bike Path"
"1042.0","000345","Bog Walk Trail"
"1043.0","000367","Carp River Loop"
"1044.0","000411","City of Marquette Multi Use Path"
"1045.0","000412","DNR-Harlow Lake Trails"
"1046.0","000430","Epic Trail"
"1047.0","000431","Fence River Trail"
"1048.0","000448","Fiddlers Creek Trail"
"1049.0","000457","Fit Strip Trail"
"1050.0","000468","Grom Loop"
"1051.0","000473","Helps to Arnold Trail"
"1052.0","000480","Hogback Mountain"
"1053.0","000483","Hogback Mountain North"
"1054.0","000484","Jedi"
"1055.0","000490","Jiggity"
"1056.0","000551","Kates Grade"
"1057.0","000552","Lilly Pond Trail"
"1058.0","000586","Malton Loop"
"1059.0","000594","McLovin"
"1060.0","000608","Morgan Creek Loop"
"1061.0","000620","Mount Marquette Loop"
"1062.0","000647","NMU Trails"
"1063.0","000657","Noque"
"1064.0","000663","Noquemanon Trail"
"1065.0","000694","North Trails"
"1066.0","000695","Old Carp River Loop"
"1067.0","000696","Papasay"
"1068.0","000701","Perrin Brothers Trail"
"1069.0","000702","Pioneer Loop"
"1070.0","000705","Presque Isle Trails"
"1071.0","000706","Ranger Loop"
"1072.0","000713","Rickles"
"1073.0","000715","Saux Head Trail"
"1074.0","000728","Section 16 Loop"
"1075.0","000734","Snow Bike Route"
"1076.0","000763","Sugarloaf"
"1077.0","000785","Top of the World"
"1078.0","000788","Tourist Park Trails"
"1079.0","000000","Unknown"
"1080.0","000793","Upper Baraga Lake"
"1081.0","000811","Wetmore Trail"
"1082.0","000815","Yellow Dog Falls"
"1083.0","000828","Margaret-Bulldog Lake Portage"
"1084.0","222222","North Country Trail"
"1085.0","333333","Shore to Shore Trail"
"1086.0","444444","Iron Belle Trail"
"1087.0","001387","Thunder Bay Bridle Trail"
"1484.0","001268","Blueberry Ridge"
"1485.0","001271","Little Presque Isle"
"1486.0","001272","Songbird"
"1487.0","001271001272","Little Presque Isle/Songbird"
